CustomerID,Age,Subscription_Length_Months,Monthly_Bill,Total_Usage_GB,Support_Calls,Contract_Type,Payment_Method,Has_Additional_Services,Churn
8345,33,39,15.36,392.28,4,Two Year,Debit Card,0,0
8346,67,18,26.49,27.02,2,Two Year,PayPal,1,0
8347,66,12,133.42,379.74,1,Two Year,PayPal,1,1
8348,60,19,86.22,407.01,6,Month-to-Month,Credit Card,1,0
8349,34,48,117.79,261.04,7,One Year,PayPal,1,0
8350,33,22,53.9,455.12,7,Month-to-Month,UPI,1,0
8351,72,59,133.39,236.81,2,One Year,Debit Card,1,1
8352,19,56,56.14,89.45,1,Two Year,PayPal,0,0
8353,21,49,97.55,181.02,8,One Year,UPI,0,0
8354,38,52,100.96,452.98,5,Month-to-Month,Debit Card,1,0
8355,56,15,43.76,496.87,9,Two Year,UPI,0,0
8356,51,1,176.48,211.22,2,Month-to-Month,PayPal,0,1
8357,47,2,109.91,83.84,4,Month-to-Month,UPI,0,0
8358,23,8,174.69,143.52,0,Month-to-Month,Debit Card,1,0
8359,34,22,59.88,276.87,1,One Year,Debit Card,0,0
8360,56,25,42.74,286.26,8,Month-to-Month,Debit Card,0,0
8361,42,2,13.42,315.21,9,One Year,PayPal,0,1
8362,22,51,27.83,417.76,9,Month-to-Month,Credit Card,1,0
8363,22,9,38.02,355.75,2,Month-to-Month,UPI,0,1
8364,37,9,24.98,130.79,7,One Year,Debit Card,1,0
8365,33,13,180.41,197.82,9,One Year,Debit Card,1,0
8366,68,6,183.17,419.99,7,Month-to-Month,Credit Card,0,0
8367,58,30,188.1,316.87,4,Month-to-Month,Debit Card,0,0
8368,54,15,192.37,83.63,7,Two Year,Debit Card,1,0
8369,57,51,103.45,163.11,1,Month-to-Month,PayPal,0,0
8370,26,53,110.7,395.65,1,Month-to-Month,Credit Card,1,0
8371,22,15,34.86,86.46,3,Two Year,Debit Card,1,0
8372,59,50,36.04,345.68,7,Month-to-Month,PayPal,1,0
8373,74,7,156.82,281.99,1,Month-to-Month,PayPal,1,1
8374,19,58,172.59,74.16,3,One Year,PayPal,0,0
8375,26,11,159.1,344.6,7,One Year,PayPal,1,0
8376,60,40,168.57,71.6,2,One Year,Credit Card,1,0
8377,53,38,62.55,199.52,7,Month-to-Month,Credit Card,1,0
8378,39,40,98.55,154.63,1,One Year,PayPal,1,0
8379,39,2,97.25,345.16,0,Month-to-Month,Credit Card,1,0
8380,39,51,199.1,391.29,5,Two Year,UPI,1,0
8381,51,48,190.34,84.57,7,One Year,UPI,0,0
8382,72,39,123.71,406.09,8,Two Year,PayPal,0,0
8383,46,10,36.21,4.1,9,Month-to-Month,Debit Card,1,0
8384,55,44,59.13,265.26,7,Month-to-Month,Debit Card,0,0
8385,63,17,79.11,258.64,1,Two Year,UPI,1,0
8386,50,7,175.91,312.1,0,Two Year,PayPal,0,0
8387,35,54,42.42,120.23,6,Two Year,UPI,1,0
8388,24,40,51.75,5.42,6,Two Year,UPI,1,0
8389,18,39,76.38,227.65,2,One Year,Debit Card,1,0
8390,50,4,186.11,36.17,5,Two Year,UPI,0,0
8391,18,35,105.72,446.15,6,One Year,PayPal,0,0
8392,41,51,132.9,87.25,8,Two Year,Debit Card,0,0
8393,21,47,83.57,212.9,0,Two Year,Debit Card,0,0
8394,21,36,45.82,217.28,2,One Year,UPI,1,1
8395,35,31,52.33,276.66,4,Month-to-Month,Credit Card,1,0
8396,44,25,162.51,391.37,2,Month-to-Month,UPI,0,0
8397,60,41,179.76,236.34,7,Month-to-Month,PayPal,1,0
8398,49,13,103.68,13.36,9,Month-to-Month,Credit Card,0,0
8399,50,18,77.83,385.67,5,One Year,PayPal,1,0
8400,45,21,163.49,41.55,1,Month-to-Month,Debit Card,1,0
8401,59,48,137.89,320.96,0,One Year,PayPal,0,0
8402,58,1,17.77,401.81,9,One Year,PayPal,0,0
8403,72,36,76.64,141.7,4,One Year,PayPal,1,0
8404,53,50,139.61,224.83,8,One Year,UPI,0,1
8405,23,8,119.0,7.66,9,One Year,UPI,1,0
8406,33,52,195.83,402.04,8,Two Year,PayPal,1,1
8407,51,48,174.56,351.78,0,One Year,UPI,1,0
8408,40,21,21.35,116.08,2,Month-to-Month,Debit Card,1,0
8409,67,43,147.9,195.42,5,One Year,Debit Card,1,0
8410,59,52,73.9,347.81,4,Month-to-Month,Credit Card,1,0
8411,41,53,139.6,179.4,3,One Year,UPI,1,0
8412,73,53,127.27,81.63,1,Month-to-Month,UPI,1,1
8413,66,21,105.58,259.49,3,One Year,PayPal,0,0
8414,30,27,172.06,361.92,4,Two Year,Credit Card,1,0
8415,73,19,144.65,160.74,1,Month-to-Month,Debit Card,1,0
8416,35,23,179.02,61.33,9,Month-to-Month,Debit Card,1,1
8417,71,51,63.5,414.86,0,One Year,PayPal,0,0
8418,30,50,76.14,126.77,6,Month-to-Month,UPI,1,0
8419,66,51,128.17,256.65,6,One Year,PayPal,0,0
8420,54,43,193.63,345.83,7,Two Year,Credit Card,0,1
8421,60,35,80.6,158.88,9,Two Year,Debit Card,0,0
8422,56,40,16.14,324.49,5,One Year,Credit Card,1,0
8423,59,52,94.72,230.12,0,One Year,Debit Card,1,0
8424,34,51,113.35,285.43,7,Two Year,Debit Card,1,0
8425,32,42,162.19,295.49,1,Month-to-Month,Credit Card,1,0
8426,35,48,148.43,412.16,2,Month-to-Month,Debit Card,0,0
8427,40,5,193.29,328.33,7,Month-to-Month,Debit Card,1,0
8428,71,52,158.71,132.52,3,Two Year,Credit Card,0,1
8429,68,41,66.74,30.27,4,One Year,Debit Card,0,1
8430,47,8,131.86,1.49,8,Two Year,Credit Card,1,0
8431,51,11,137.73,452.26,6,Month-to-Month,PayPal,1,0
8432,21,16,199.62,471.08,9,One Year,UPI,0,0
8433,20,39,36.36,47.51,6,One Year,UPI,0,0
8434,24,47,46.35,243.78,0,Month-to-Month,UPI,1,1
8435,73,24,39.55,76.22,0,One Year,Debit Card,1,1
8436,35,21,121.92,474.4,7,Month-to-Month,Credit Card,1,0
8437,59,52,35.71,123.79,9,Two Year,UPI,0,0
8438,24,23,134.64,251.07,0,One Year,Debit Card,0,1
8439,57,49,162.72,83.23,9,Month-to-Month,Debit Card,0,0
8440,23,38,92.23,166.71,1,Month-to-Month,Credit Card,0,1
8441,39,47,116.53,133.77,3,Two Year,PayPal,1,1
8442,18,8,183.42,237.98,8,One Year,Credit Card,1,0
8443,21,7,118.22,210.18,6,One Year,Debit Card,1,1
8444,63,2,49.64,165.73,6,One Year,PayPal,1,0
8445,66,30,75.21,53.39,9,One Year,PayPal,1,0
8446,69,13,110.67,242.5,6,Two Year,UPI,1,0
8447,67,23,39.43,425.18,4,Two Year,Debit Card,0,0
8448,60,29,126.38,365.25,0,One Year,Credit Card,1,0
8449,46,38,199.86,360.43,4,Month-to-Month,Credit Card,0,1
8450,38,37,133.98,183.36,7,One Year,UPI,1,0
8451,43,20,80.76,354.36,6,One Year,Debit Card,1,0
8452,31,33,73.03,233.03,6,Month-to-Month,Credit Card,1,0
8453,26,29,187.0,75.56,1,One Year,Credit Card,0,1
8454,64,50,175.59,209.82,0,Month-to-Month,Credit Card,0,0
8455,29,15,99.75,66.8,3,Two Year,PayPal,0,1
8456,59,23,77.15,57.68,7,Month-to-Month,PayPal,1,1
8457,68,42,144.99,12.02,0,Two Year,UPI,0,1
8458,73,3,69.76,141.79,1,One Year,UPI,1,0
8459,68,37,32.69,165.77,6,Month-to-Month,Credit Card,1,0
8460,23,56,68.93,349.87,4,Month-to-Month,Debit Card,1,0
8461,37,29,92.52,269.23,5,One Year,Debit Card,0,0
8462,41,45,58.53,429.3,7,Two Year,UPI,0,1
8463,44,8,51.19,88.65,8,Month-to-Month,Debit Card,0,0
8464,55,22,11.17,133.35,7,Month-to-Month,Debit Card,1,0
8465,25,53,129.86,470.57,0,One Year,Credit Card,0,0
8466,18,29,126.75,222.3,3,Two Year,Credit Card,1,0
8467,71,2,45.72,394.63,4,One Year,Debit Card,1,0
8468,66,41,189.29,246.34,8,Month-to-Month,Credit Card,0,0
8469,66,49,87.82,235.81,5,One Year,Debit Card,1,0
8470,41,59,14.84,74.48,5,One Year,Debit Card,1,0
8471,64,50,51.76,425.67,2,Two Year,PayPal,1,1
8472,24,45,141.49,39.64,1,Two Year,Debit Card,0,0
8473,36,1,48.31,155.48,1,One Year,PayPal,1,0
8474,39,44,20.24,336.9,6,One Year,UPI,1,0
8475,74,20,127.36,253.88,4,One Year,Debit Card,0,1
8476,72,52,108.49,440.75,9,Month-to-Month,UPI,0,1
8477,52,21,154.64,20.13,0,Two Year,Credit Card,1,0
8478,47,37,156.8,324.88,4,Month-to-Month,PayPal,0,0
8479,46,8,192.39,238.99,0,Two Year,UPI,0,0
8480,39,27,20.83,77.58,8,Two Year,Credit Card,1,0
8481,28,47,17.41,371.75,7,Month-to-Month,Debit Card,1,0
8482,37,59,197.57,205.95,3,Month-to-Month,PayPal,1,1
8483,46,35,132.52,266.03,0,One Year,Debit Card,0,0
8484,68,6,145.92,483.65,7,Two Year,UPI,0,1
8485,58,45,28.33,243.37,4,Two Year,Debit Card,1,1
8486,59,44,23.26,411.77,0,Two Year,Credit Card,1,0
8487,51,19,40.45,384.9,1,One Year,UPI,0,0
8488,18,18,91.17,331.55,4,Two Year,PayPal,1,0
8489,48,56,30.93,448.46,8,Two Year,Credit Card,1,1
8490,47,1,94.8,126.18,9,Month-to-Month,Credit Card,0,1
8491,65,25,116.69,410.48,7,Month-to-Month,PayPal,0,0
8492,35,27,10.06,189.2,9,One Year,Credit Card,1,1
8493,72,7,31.71,406.34,7,Two Year,UPI,1,0
8494,34,44,81.29,247.15,8,One Year,Debit Card,1,0
8495,55,42,20.13,428.93,1,Month-to-Month,PayPal,0,0
8496,31,29,35.37,447.47,6,Two Year,PayPal,1,0
8497,40,31,54.04,299.02,9,Two Year,UPI,1,0
8498,42,44,91.62,254.06,4,One Year,UPI,0,0
8499,32,43,145.82,391.75,2,Two Year,PayPal,0,0
8500,63,36,35.21,133.86,9,Two Year,PayPal,0,0
8501,73,19,150.21,8.17,7,Month-to-Month,PayPal,0,0
8502,39,6,172.46,203.84,1,One Year,PayPal,0,0
8503,20,25,133.78,254.13,3,Month-to-Month,UPI,1,0
8504,73,31,18.31,148.98,4,One Year,Debit Card,0,0
8505,72,9,93.72,191.99,4,Month-to-Month,PayPal,1,0
8506,36,20,135.41,66.96,3,One Year,Credit Card,0,0
8507,74,10,195.92,139.01,2,Two Year,Credit Card,1,0
8508,61,37,190.84,120.43,2,Two Year,Credit Card,0,0
8509,51,27,85.18,150.84,4,One Year,UPI,0,0
8510,52,13,127.03,149.88,9,One Year,PayPal,0,0
8511,67,41,179.25,279.7,5,One Year,UPI,1,0
8512,18,2,167.9,125.67,0,One Year,Credit Card,1,1
8513,69,50,101.09,470.51,3,Two Year,Debit Card,0,1
8514,38,21,59.64,255.88,9,One Year,Credit Card,1,0
8515,46,33,36.05,64.92,9,Two Year,PayPal,1,1
8516,23,24,102.72,140.16,5,Two Year,Debit Card,1,0
8517,54,53,147.34,365.01,1,One Year,Debit Card,0,0
8518,18,44,194.26,7.32,9,Two Year,Debit Card,0,0
8519,68,42,173.74,468.94,4,One Year,Credit Card,0,0
8520,18,34,48.81,222.87,8,Two Year,UPI,1,0
8521,44,9,146.76,260.78,2,One Year,Credit Card,1,0
8522,38,2,64.93,494.21,2,One Year,PayPal,1,0
8523,70,55,139.86,251.95,8,Month-to-Month,Debit Card,0,1
8524,33,56,136.5,473.9,2,Month-to-Month,UPI,0,0
8525,61,30,61.76,457.66,3,One Year,UPI,1,0
8526,71,22,54.53,470.69,8,Month-to-Month,PayPal,0,0
8527,57,46,29.75,406.28,3,Two Year,PayPal,1,0
8528,43,11,19.6,148.55,4,One Year,PayPal,0,0
8529,33,55,173.11,173.52,1,One Year,Debit Card,1,0
8530,45,43,19.47,182.81,7,One Year,Debit Card,0,0
8531,18,17,26.86,489.6,8,Month-to-Month,PayPal,1,0
8532,53,36,55.38,180.7,9,Month-to-Month,Debit Card,0,0
8533,27,13,178.66,54.79,3,Two Year,Credit Card,1,0
8534,60,7,73.26,389.28,2,Month-to-Month,UPI,0,0
8535,34,16,46.44,183.35,3,Month-to-Month,Debit Card,1,0
8536,74,33,145.96,310.66,6,Two Year,UPI,1,0
8537,40,45,70.62,462.22,0,One Year,Credit Card,1,0
8538,24,1,73.34,287.97,1,One Year,Debit Card,0,0
8539,61,11,150.41,319.03,9,Two Year,PayPal,0,0
8540,70,6,57.81,321.61,4,Month-to-Month,PayPal,0,1
8541,24,20,180.38,306.39,8,Two Year,Credit Card,1,0
8542,61,35,116.67,80.3,5,Two Year,Credit Card,1,0
8543,32,44,112.19,228.48,2,One Year,Debit Card,0,0
8544,51,37,60.3,4.33,2,Month-to-Month,Credit Card,1,0
8545,63,41,168.67,313.32,6,One Year,UPI,0,1
8546,62,26,118.82,287.89,2,One Year,PayPal,1,1
8547,21,58,39.55,159.41,9,Two Year,Debit Card,1,0
8548,31,12,49.2,262.19,2,One Year,Credit Card,0,0
8549,31,30,98.97,246.78,9,One Year,UPI,1,0
8550,33,28,158.13,125.83,6,One Year,PayPal,1,0
8551,24,27,188.47,147.0,8,Month-to-Month,PayPal,1,1
8552,49,42,136.06,381.39,8,Month-to-Month,Debit Card,1,0
8553,36,19,106.17,377.99,2,One Year,Debit Card,1,0
8554,19,5,57.64,235.16,7,Two Year,Debit Card,1,0
8555,27,58,137.84,358.9,0,Two Year,Debit Card,1,0
8556,67,5,196.63,225.68,7,One Year,Credit Card,0,0
8557,34,41,100.48,425.76,1,Month-to-Month,Debit Card,0,0
8558,54,27,40.81,166.74,3,Two Year,Credit Card,1,0
8559,29,28,29.63,463.68,6,Two Year,UPI,1,1
8560,23,26,61.16,271.37,5,Month-to-Month,UPI,1,0
8561,39,27,118.19,268.08,8,Month-to-Month,PayPal,1,1
8562,49,52,189.89,335.57,7,Two Year,UPI,0,1
8563,58,49,66.84,170.76,1,One Year,UPI,1,1
8564,37,42,68.02,362.3,3,Two Year,Debit Card,0,1
8565,18,21,101.42,160.55,0,Month-to-Month,Debit Card,0,1
8566,71,1,184.52,199.07,6,Month-to-Month,Debit Card,1,0
8567,64,54,89.62,337.51,3,Month-to-Month,UPI,0,0
8568,70,28,52.41,189.54,7,Month-to-Month,Debit Card,1,0
8569,23,48,40.99,100.39,1,One Year,Debit Card,0,0
8570,36,58,96.83,436.01,7,Two Year,Debit Card,0,1
8571,35,58,162.13,461.12,1,Month-to-Month,Debit Card,1,0
8572,23,15,65.36,313.55,7,Month-to-Month,Credit Card,0,0
8573,62,55,107.38,405.67,0,Month-to-Month,Debit Card,0,1
8574,50,17,124.57,493.33,1,Two Year,UPI,1,0
8575,40,26,95.59,307.58,4,Month-to-Month,Debit Card,0,0
8576,40,20,46.42,454.44,0,Two Year,Debit Card,0,0
8577,43,25,185.13,179.95,4,One Year,Credit Card,1,0
8578,30,13,117.44,350.39,4,Month-to-Month,Debit Card,0,0
8579,24,33,148.54,28.37,6,One Year,Debit Card,1,0
8580,32,25,130.85,394.59,1,Two Year,PayPal,1,0
8581,61,8,199.63,414.99,1,One Year,Debit Card,1,1
8582,44,5,96.7,200.89,5,Month-to-Month,UPI,0,1
8583,43,6,90.74,319.66,9,One Year,PayPal,1,0
8584,50,23,78.43,429.25,2,One Year,PayPal,0,1
8585,32,52,78.71,441.86,7,One Year,UPI,0,0
8586,53,30,62.4,53.71,2,One Year,UPI,0,0
8587,62,14,196.32,413.83,9,One Year,Debit Card,1,0
8588,72,54,175.45,137.48,3,Two Year,Debit Card,1,1
8589,44,23,70.17,363.79,6,Two Year,Debit Card,0,1
8590,74,11,67.99,162.92,0,Month-to-Month,PayPal,1,0
8591,22,31,29.67,28.64,0,Two Year,UPI,1,0
8592,19,6,176.64,105.33,8,Two Year,Credit Card,0,0
8593,72,11,80.64,204.63,5,Month-to-Month,Credit Card,1,0
8594,50,13,118.8,370.74,4,Two Year,Debit Card,1,0
8595,33,12,181.07,50.8,1,Month-to-Month,UPI,0,0
8596,40,54,87.54,406.56,1,Month-to-Month,Debit Card,0,0
8597,55,2,163.3,498.48,6,Two Year,PayPal,0,1
8598,72,53,91.75,394.23,5,One Year,PayPal,1,0
8599,33,35,143.18,237.13,7,Month-to-Month,Credit Card,1,0
8600,31,55,91.93,284.3,2,One Year,UPI,0,1
8601,46,36,84.62,3.58,2,Month-to-Month,UPI,1,1
8602,43,17,198.23,105.03,4,Two Year,PayPal,1,1
8603,52,28,126.35,449.54,9,One Year,UPI,1,0
8604,32,28,79.8,11.35,3,Month-to-Month,Credit Card,1,0
8605,20,22,58.99,452.45,7,Two Year,Debit Card,1,1
8606,40,38,17.56,57.07,5,One Year,UPI,1,0
8607,46,7,144.25,66.97,7,Two Year,UPI,0,0
8608,51,15,80.71,88.09,6,Two Year,Credit Card,0,0
8609,50,32,166.04,399.79,1,One Year,Credit Card,0,0
8610,58,11,79.14,239.35,8,Month-to-Month,Debit Card,1,0
8611,58,24,80.93,73.03,5,Month-to-Month,Credit Card,1,0
8612,40,3,158.04,343.56,5,Two Year,PayPal,0,0
8613,24,30,103.0,470.37,1,Month-to-Month,PayPal,1,0
8614,20,6,178.13,286.44,8,One Year,Debit Card,1,0
8615,49,58,122.13,49.8,0,One Year,Debit Card,1,0
8616,48,2,55.72,27.85,5,Two Year,UPI,1,0
8617,35,14,117.97,398.04,7,Two Year,PayPal,0,0
8618,60,41,10.76,313.23,1,One Year,PayPal,1,0
8619,24,18,69.36,461.37,2,One Year,PayPal,1,0
8620,58,51,49.51,273.85,9,Two Year,PayPal,1,0
8621,18,44,134.3,31.67,9,Two Year,Credit Card,1,0
8622,31,31,35.85,202.14,6,One Year,PayPal,1,0
8623,69,13,65.12,329.17,0,Two Year,Debit Card,0,1
8624,49,26,72.95,192.75,4,Month-to-Month,UPI,1,1
8625,23,44,10.63,499.8,5,One Year,UPI,0,1
8626,56,12,18.89,202.99,9,One Year,Debit Card,0,0
8627,27,18,69.11,273.34,6,Two Year,PayPal,1,0
8628,24,9,52.25,113.08,9,Two Year,Credit Card,1,1
8629,43,49,32.21,76.49,9,One Year,PayPal,1,0
8630,51,21,39.29,322.83,6,Two Year,PayPal,0,0
8631,47,48,168.75,294.51,2,Month-to-Month,Debit Card,1,0
8632,53,49,139.83,2.67,6,Two Year,UPI,0,0
8633,38,53,101.98,142.75,0,One Year,UPI,0,0
8634,34,56,182.69,321.97,3,Two Year,UPI,1,0
8635,50,40,15.62,406.22,6,One Year,Debit Card,1,1
8636,27,43,75.54,156.53,6,Month-to-Month,Credit Card,1,0
8637,68,24,166.44,323.89,3,One Year,Credit Card,1,0
8638,64,34,129.37,133.0,0,Month-to-Month,UPI,0,0
8639,59,8,196.52,345.34,7,Month-to-Month,UPI,0,0
8640,68,44,189.46,349.13,3,Month-to-Month,Credit Card,0,0
8641,29,53,42.29,65.55,1,Month-to-Month,Debit Card,0,1
8642,73,33,194.68,332.71,3,Month-to-Month,Credit Card,0,1
8643,33,23,189.65,167.12,7,Two Year,PayPal,1,0
8644,58,13,80.99,86.71,7,Month-to-Month,PayPal,0,0
8645,49,54,196.75,250.43,4,Two Year,Debit Card,1,0
8646,32,53,16.81,226.42,1,Two Year,UPI,0,1
8647,44,49,135.54,387.05,6,Two Year,PayPal,0,0
8648,45,14,60.57,42.72,2,One Year,Credit Card,0,0
8649,34,14,34.6,394.98,5,One Year,PayPal,1,0
8650,63,16,119.73,53.49,8,Month-to-Month,Credit Card,0,0
8651,67,49,68.21,104.13,4,Two Year,Credit Card,0,0
8652,19,38,136.7,258.18,8,One Year,Credit Card,0,0
8653,53,58,112.6,231.86,3,Two Year,PayPal,0,0
8654,67,39,84.59,494.44,8,One Year,Debit Card,0,0
8655,24,26,44.55,294.94,0,Two Year,Credit Card,0,0
8656,30,26,124.24,164.05,3,One Year,PayPal,0,1
8657,32,1,167.55,450.12,0,Month-to-Month,UPI,0,0
8658,42,32,124.0,156.45,8,Month-to-Month,Debit Card,0,0
8659,40,57,126.0,137.25,7,Month-to-Month,PayPal,0,0
8660,39,15,107.25,247.44,7,Two Year,Debit Card,1,0
8661,43,52,83.77,456.63,6,Month-to-Month,PayPal,0,1
8662,50,21,96.92,354.4,8,Month-to-Month,Credit Card,0,0
8663,28,18,198.01,338.9,2,One Year,UPI,1,0
8664,27,30,152.44,363.18,6,One Year,PayPal,0,1
8665,42,58,91.81,329.99,5,One Year,Debit Card,0,0
8666,54,13,96.89,380.02,4,Month-to-Month,UPI,1,0
8667,65,24,104.93,96.78,8,One Year,UPI,1,0
8668,60,30,135.27,89.04,3,One Year,UPI,1,0
8669,70,2,98.53,181.4,2,Month-to-Month,Credit Card,1,0
8670,55,19,140.37,425.55,2,One Year,Credit Card,1,1
8671,58,47,72.55,357.37,1,Two Year,PayPal,0,0
8672,62,44,88.02,283.45,0,One Year,Credit Card,0,0
8673,41,47,174.17,10.21,2,Two Year,UPI,0,0
8674,57,25,72.49,118.28,7,One Year,Debit Card,0,1
8675,63,50,193.24,401.86,5,One Year,UPI,0,0
8676,73,14,42.78,121.62,1,Two Year,UPI,1,1
8677,50,6,55.92,365.28,7,Month-to-Month,Credit Card,0,0
8678,34,12,98.1,92.72,4,Two Year,Debit Card,0,0
8679,41,20,161.51,303.38,3,Month-to-Month,UPI,1,0
8680,54,23,149.0,314.29,0,One Year,Debit Card,0,0
8681,74,30,43.15,376.11,0,Month-to-Month,Debit Card,1,0
8682,19,30,54.97,219.45,3,Month-to-Month,UPI,0,1
8683,49,38,119.3,316.52,8,Two Year,Credit Card,0,0
8684,74,58,66.08,243.74,9,Month-to-Month,Credit Card,1,0
8685,41,30,90.24,473.7,9,Month-to-Month,PayPal,1,0
8686,26,41,102.45,261.18,5,Two Year,UPI,1,1
8687,21,30,122.91,105.19,0,Month-to-Month,UPI,0,0
8688,34,57,57.7,334.11,7,Month-to-Month,Debit Card,0,0
8689,34,58,41.0,274.46,8,Two Year,Debit Card,1,0
8690,70,36,85.73,402.01,1,Two Year,PayPal,1,0
8691,67,49,25.58,88.87,5,Two Year,PayPal,1,1
8692,65,34,110.09,130.84,6,Month-to-Month,Debit Card,0,0
8693,47,16,169.52,460.85,0,One Year,Debit Card,0,0
8694,57,24,32.61,465.05,4,Two Year,PayPal,1,1
8695,28,14,31.42,221.41,4,Two Year,Credit Card,0,0
8696,38,26,25.24,24.35,2,Month-to-Month,PayPal,0,0
8697,38,8,171.09,153.62,1,One Year,Debit Card,1,0
8698,35,14,25.33,123.94,0,One Year,UPI,0,0
8699,72,31,196.86,207.63,5,Month-to-Month,Debit Card,1,0
8700,46,2,78.08,159.24,6,Two Year,Credit Card,1,0
8701,41,48,72.46,414.58,1,Month-to-Month,Debit Card,1,0
8702,27,4,27.41,2.02,1,One Year,Debit Card,1,0
8703,62,1,121.27,322.49,4,Two Year,PayPal,0,0
8704,34,55,121.32,332.3,4,One Year,Credit Card,0,1
8705,35,20,103.82,330.48,2,One Year,PayPal,0,0
8706,59,59,69.09,260.54,2,One Year,UPI,1,0
8707,65,14,80.03,305.75,0,One Year,UPI,1,0
8708,37,40,70.9,405.34,2,Two Year,Credit Card,0,0
8709,54,25,90.97,392.21,8,Two Year,UPI,1,0
8710,62,25,74.94,17.8,1,Two Year,UPI,1,0
8711,35,3,138.35,15.7,0,Month-to-Month,Debit Card,1,0
8712,34,5,66.2,419.55,8,Two Year,PayPal,1,0
8713,26,38,76.66,287.58,4,One Year,PayPal,0,0
8714,31,54,92.74,478.73,7,One Year,PayPal,1,0
8715,66,26,10.75,216.08,3,Two Year,Credit Card,1,0
8716,46,40,103.5,88.78,7,Two Year,Debit Card,1,0
8717,48,38,58.61,236.88,4,Month-to-Month,Debit Card,1,1
8718,21,38,20.67,218.55,5,Two Year,Credit Card,1,0
8719,35,4,183.09,258.83,5,Month-to-Month,PayPal,1,0
8720,37,7,71.26,404.07,5,Two Year,Debit Card,1,0
8721,73,30,90.96,327.96,1,Month-to-Month,Debit Card,0,0
8722,73,30,167.2,93.05,9,Two Year,PayPal,1,0
8723,64,56,41.69,367.37,9,Two Year,UPI,1,0
8724,60,19,171.56,296.15,8,Two Year,Credit Card,0,0
8725,61,39,55.91,289.37,6,Month-to-Month,Debit Card,1,0
8726,26,35,121.92,339.29,2,One Year,PayPal,1,0
8727,30,40,140.28,282.2,1,Month-to-Month,UPI,1,0
8728,32,33,181.95,229.03,3,Two Year,PayPal,0,0
8729,44,33,125.45,320.37,7,One Year,PayPal,0,0
8730,32,14,96.11,362.0,8,Month-to-Month,UPI,1,0
8731,45,38,118.73,113.27,9,Month-to-Month,Credit Card,1,1
8732,54,10,48.4,248.78,1,One Year,Debit Card,0,1
8733,72,57,140.92,229.36,5,Two Year,Credit Card,1,0
8734,36,28,45.51,20.43,7,One Year,Credit Card,1,0
8735,43,14,115.88,417.3,2,Two Year,PayPal,1,0
8736,69,36,133.04,189.0,8,One Year,PayPal,0,0
8737,43,38,180.73,36.81,3,Month-to-Month,PayPal,0,0
8738,42,16,95.54,229.22,4,Month-to-Month,Credit Card,1,1
8739,43,21,157.31,81.16,6,Month-to-Month,Debit Card,1,0
8740,43,28,41.83,352.36,4,Two Year,PayPal,0,0
8741,63,33,39.68,286.1,3,Two Year,UPI,1,0
8742,45,6,109.71,135.42,3,One Year,Debit Card,1,0
8743,66,41,123.3,475.26,4,Two Year,Debit Card,0,0
8744,35,15,130.14,146.23,2,Two Year,Debit Card,0,0
8745,49,44,151.68,277.72,8,One Year,UPI,1,1
8746,70,3,66.04,400.88,1,Two Year,UPI,1,0
8747,20,43,128.3,257.19,6,One Year,PayPal,1,0
8748,19,47,45.75,480.45,3,Two Year,Debit Card,1,0
8749,50,35,51.61,422.01,7,Two Year,Credit Card,0,0
8750,59,14,22.79,460.55,6,Month-to-Month,Credit Card,1,0
8751,36,2,151.93,186.66,7,Two Year,Credit Card,1,0
8752,34,29,106.33,274.4,3,One Year,PayPal,1,0
8753,61,4,55.26,420.16,1,One Year,Credit Card,1,0
8754,50,26,115.69,451.8,6,Month-to-Month,Debit Card,0,1
8755,29,51,77.31,472.21,8,One Year,PayPal,1,0
8756,66,12,169.07,439.64,5,Month-to-Month,PayPal,1,1
8757,73,2,110.35,365.51,6,Two Year,UPI,0,1
8758,20,17,15.66,12.6,5,Month-to-Month,Debit Card,0,0
8759,60,35,197.17,157.82,1,Two Year,Credit Card,1,0
8760,66,10,24.12,64.9,8,One Year,Debit Card,0,0
8761,72,48,142.23,77.8,4,Month-to-Month,Debit Card,0,0
8762,43,22,93.08,145.81,2,One Year,PayPal,0,1
8763,52,41,57.37,37.83,3,One Year,Credit Card,0,0
8764,25,43,138.53,121.89,3,One Year,Credit Card,1,0
8765,69,21,33.92,478.51,8,One Year,Credit Card,0,0
8766,53,15,173.07,156.32,4,One Year,UPI,0,1
8767,70,35,57.62,80.28,1,Month-to-Month,Debit Card,1,0
8768,71,48,78.68,359.29,5,One Year,PayPal,0,0
8769,24,21,130.2,414.34,6,Month-to-Month,PayPal,1,0
8770,63,21,10.2,157.36,7,Month-to-Month,PayPal,0,0
8771,63,21,99.82,139.61,4,Month-to-Month,Credit Card,1,1
8772,53,44,179.91,121.26,7,One Year,Credit Card,0,0
8773,33,32,139.28,196.93,7,One Year,PayPal,1,1
8774,41,55,83.7,44.07,3,Month-to-Month,Debit Card,0,0
8775,71,5,135.48,334.73,6,One Year,PayPal,1,0
8776,18,39,187.95,411.2,8,Month-to-Month,Debit Card,1,0
8777,66,9,45.68,332.01,9,One Year,PayPal,0,0
8778,42,53,111.04,210.89,3,One Year,Debit Card,1,1
8779,27,18,54.6,144.84,8,Month-to-Month,PayPal,1,0
8780,71,21,172.3,205.02,3,One Year,UPI,0,1
